notif_id,day_of_week,hour,minute,category,text
476314,2,11,30,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
476509,2,11,31,0,632 633 621 15 634 635 986 26 506 636 15 112 108 602 603 1 637
476657,2,11,34,3,185 469 676 269 270 677 4 79 28 31 3 12 33 49 1 81 32 696
476529,2,11,36,0,632 633 621 15 634 635 986 26 506 636 15 112 108 602 603 1 637
476780,2,11,41,3,33 92 48 64 71 695 162 4 196 164 87 3 12 33 81 49 32 718
477327,2,12,58,0,15 112 41 22 44 414 22 44 15 41 6 228 1 174 89 361 177 284 6 15 292
476651,2,11,45,0,632 633 621 15 634 635 986 26 506 636 15 112 108 602 603 1 637
476805,2,11,47,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
476814,2,11,47,3,33 92 48 64 71 695 162 4 196 164 87 3 12 33 81 49 32 718
476827,2,11,48,3,33 92 48 64 71 695 162 4 196 164 87 3 12 33 81 49 32 718
476825,2,11,50,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
476846,2,11,55,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
476893,2,11,59,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
476925,2,12,4,5,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
476961,2,12,10,0,632 633 621 15 634 635 986 26 506 636 15 112 108 602 603 1 637
476967,2,12,11,0,632 633 621 15 634 635 986 26 506 636 15 112 108 602 603 1 637
476973,2,12,11,0,632 633 621 15 634 635 986 26 506 636 15 112 108 602 603 1 637
476965,2,12,11,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477001,2,12,16,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477277,2,12,49,0,15 112 41 22 44 414 22 44 15 41 6 228 1 174 89 361 177 284 6 15 292
477024,2,12,19,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477282,2,12,49,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477046,2,12,22,2,858 1038 60 1601 1039 1434 1 879 759
472044,2,12,30,2,207 488 25 2 12 18 5 125 4 294 240 479 207 47 34
472101,2,12,30,2,207 488 25 2 12 18 5 125 4 294 240 479 207 47 34
477420,2,13,13,5,1381 1317 30 37 1728 899 18 1883 1258
477155,2,12,31,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
567440,6,14,57,3,130 21 122 169 47 66 56 178 45 179 103 206
477170,2,12,31,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
472027,2,12,36,2,207 488 25 2 12 18 5 125 4 294 240 479 207 47 34
477195,2,12,38,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
475650,2,9,31,3,741 721 9 3 200 757 48 64 45 2 32 3 33 30 49 615 661 287 117
477407,2,13,13,0,59 1107 185 55 59 8 103 516 185 55 1 1382 116 1729 10 107 103 679 12 59 137
478516,2,15,16,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142
478520,2,15,16,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
477443,2,13,17,7,489 134 193 16 3 489 193 16 50 1 989 134 7 39 990 520 12 349 6 286 153 1 213 947 10 859 948
477539,2,13,26,1,1214 95 662 50 14 11 1 855 296 8 137 36 90 47 296 260 1259 9
476769,2,13,30,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
476770,2,13,30,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
478723,2,15,32,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477089,2,13,30,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
476775,2,13,30,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
474378,2,13,30,2,418 616 27 182 57 13 3 65 388 605 14 7 1 12 18 9 23 7
477708,2,13,46,0,183 14 7 1 133 126 47 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
477461,2,13,42,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477627,2,15,30,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478577,2,15,22,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
477703,2,13,46,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
477728,2,13,51,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478596,2,15,22,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
477734,2,13,51,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477741,2,13,54,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478603,2,15,23,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477763,2,13,54,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
477757,2,13,56,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
477047,2,14,0,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
477805,2,14,0,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
477784,2,13,57,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477787,2,13,57,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
478594,2,15,24,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
477796,2,13,58,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
477800,2,13,59,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
477065,2,14,0,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477807,2,14,1,2,5 5 170 918 98 167 61
477811,2,14,2,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
477686,2,14,4,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477840,2,14,5,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478487,2,15,13,2,239 88 1317 215 1435 181 18 1520 42
477839,2,14,6,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
477853,2,14,8,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477880,2,14,10,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
478488,2,15,13,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
478475,2,15,15,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142
477930,2,14,16,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
478034,2,14,24,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478062,2,14,26,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477783,2,14,30,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478198,2,14,44,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478204,2,14,44,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142
478636,2,15,25,0,67 38 185 121 75 860 1 59 323 1 6 108
478209,2,14,45,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478212,2,16,40,0,22 44 15 112 41 22 44 15 41 174 89 417 177 284 6 15 36
478211,2,14,45,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142
478202,2,14,45,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 284 6 15 36
478220,2,14,46,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142
478691,2,15,28,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478322,2,15,29,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478232,2,14,47,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478225,2,14,47,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187
478257,2,14,51,3,33 92 48 64 71 695 162 4 196 164 87 3 12 33 81 49 32 718
478300,2,14,56,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478311,2,14,57,2,29 617 113 334 1260 1108 2 35 60 165 1143 1261 4 193 297 334 880 134 16 21 18 919 600 1 680
475825,2,15,0,3,760 143 13 48 82 761 90 322 5 13 48 82 762 6 311 763
477140,2,15,0,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477888,2,15,0,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
477874,2,15,0,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
477469,2,15,0,7,360 209 8 115 42 387 32 3 88 218 6 21 8 588 80 267 129 1 35 37 213 339 1 147 3 12 188 8 17 23 279
477228,2,15,20,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477957,2,15,3,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478566,2,15,20,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
478375,2,15,3,0,414 15 112 41 22 44 22 44 15 41 6 228 1 174 89 361 177 284 6 15 292
478408,2,15,7,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478486,2,15,13,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142
477304,2,15,30,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477331,2,12,58,0,15 112 41 22 44 414 22 44 15 41 6 228 1 174 89 361 177 284 6 15 292
477350,2,13,2,0,15 112 41 22 44 414 22 44 15 41 6 228 1 174 89 361 177 284 6 15 292
477363,2,13,5,3,28 31 1376 2 12 40 3 188 33 49 28 31 9 517 1377
478552,2,15,19,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
478553,2,15,20,0,44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
478570,2,15,21,0,185 96 121 75 1730 419 1185 10 294 721 1592 2 1144 221 1 55 117 306 4 920 943 89
478637,2,15,26,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
478659,2,15,26,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478640,2,15,28,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
477620,2,15,30,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477621,2,15,30,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477872,2,15,32,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478697,2,15,30,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478710,2,16,37,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477015,2,15,30,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477978,2,15,31,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478448,2,15,31,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477981,2,15,31,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480117,2,18,59,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
480452,2,19,10,7,5 23 7 12 237 238 587 720 613 2 728 70 84 471 53 659 46 614 8 557 9 321 7 1 660 472 7
478763,2,15,55,0,632 633 621 15 634 635 986 26 506 636 15 112 108 602 603 1 637
478561,2,15,20,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
480424,2,19,2,0,545 52 15 361 4 85 753 1374 794
478793,2,15,47,0,22 44 15 112 41 577 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
478794,2,17,30,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
478750,2,15,43,0,1436 441 949 6 1436 441 67 1 10 2 248 221 495
476705,2,11,34,3,185 469 676 269 270 677 4 79 28 31 3 12 33 49 1 81 32 696
478770,2,15,47,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479038,2,18,37,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
480142,2,18,38,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
478658,2,15,56,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478891,2,15,57,2,267 1437 1 84 321 11 950 1383 138 267 1437 11
479572,2,18,42,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480171,2,18,41,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
478029,2,16,2,2,29 617 113 334 1260 1108 2 35 60 165 1143 1261 4 193 297 334 880 134 16 21 18 919 600 1 680
478632,2,16,2,2,29 617 113 334 1260 1108 2 35 60 165 1143 1261 4 193 297 334 880 134 16 21 18 919 600 1 680
478086,2,16,2,2,29 617 113 334 1260 1108 2 35 60 165 1143 1261 4 193 297 334 880 134 16 21 18 919 600 1 680
478519,2,16,2,2,29 617 113 334 1260 1108 2 35 60 165 1143 1261 4 193 297 334 880 134 16 21 18 919 600 1 680
480200,2,18,44,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
478944,2,16,23,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477752,2,18,42,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478593,2,16,23,2,29 617 113 334 1260 1108 2 35 60 165 1143 1261 4 193 297 334 880 134 16 21 18 919 600 1 680
478261,2,18,43,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142 1877
478767,2,16,27,2,29 617 113 334 1260 1108 2 35 60 165 1143 1261 4 193 297 334 880 134 16 21 18 919 600 1 680
479039,2,16,32,0,1521 1072 1602 1513 1429 119 1594 45 187 1 1595
479057,2,16,32,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
478780,2,16,41,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479075,2,16,32,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
479078,2,16,32,3,28 31 1376 2 12 40 3 188 33 49 28 31 9 517 1377
478359,2,16,33,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142
478432,2,16,33,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142
479129,2,16,33,3,28 31 1376 2 12 40 3 188 33 49 28 31 9 517 1377
477204,2,16,33,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478316,2,16,33,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142
476797,2,16,33,0,1436 1 729 1884 1 991 716 1 2 5 4 1138
477278,2,16,33,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
477144,2,16,33,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478817,2,19,30,0,22 44 15 112 41 22 223 22 44 15 112 41 6 174 89 1 602 417 177 284 6 15 1020 1141 1142
479045,2,16,35,0,1521 1072 1602 1513 1429 119 1594 45 187 1 1595
479029,2,16,35,0,147 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478756,2,16,38,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
477118,2,16,38,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478185,2,16,40,7,415 113 25 1 189 199 473 474 46 475 476 102 416 477 9 478
478275,2,18,52,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142 1877
477094,2,16,41,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
479279,2,16,44,3,28 31 1376 2 12 40 3 188 33 49 28 31 9 517 1377
478442,2,16,45,5,36 408 580 16 5 29 97 1076 1145 16 5 29 97 369 14 11 1 1184 90 11 1211
478205,2,16,45,0,414 15 22 44 6 228 1 174 89
479286,2,16,46,1,94 569 121 50 121 545 1146 1522 96 855 296 137 902 675 11 36 84 1262 260 1731 53 110
479287,2,16,46,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
567554,6,15,11,2,1309 1430 81 1596 122 97 1 81
479298,2,16,48,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479305,2,16,48,3,28 31 1376 2 12 40 3 188 33 49 28 31 9 517 1377
478870,2,16,55,0,1521 1072 1602 1513 1429 119 1594 45 187 1 1595
479295,2,16,47,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479374,2,16,58,3,33 92 48 64 71 695 162 4 196 164 87 3 12 33 81 49 32 718
480296,2,18,48,2,29 617 113 334 1260 1108 2 35 60 165 1143 1261 4 193 297 334 880 134 16 21 18 919 600 1 680
479409,2,17,3,0,14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 1598
479429,2,17,7,0,10 1885 116 59 6 1603 1885 1 545 17 1886 1 39 743 1215 1216 589 461
479447,2,17,30,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
479467,2,17,10,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479477,2,17,11,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479492,2,17,13,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479499,2,17,14,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479543,2,17,20,0,116 59 6 1603 1885 1 545 17 1886 1 39 743 1215 1216
479538,2,17,19,3,741 721 9 3 200 757 48 64 45 2 32 3 33 30 49 615 661 287 117
477320,2,17,20,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
479389,2,17,20,3,185 469 676 269 270 677 4 79 28 31 3 12 33 49 1 81 32 696
479569,2,17,22,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479602,2,17,26,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479443,2,17,30,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
479442,2,17,30,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478146,2,17,30,3,185 469 676 269 270 677 4 79 28 31 3 12 33 49 1 81 32 696
479742,2,17,40,0,545 52 15 3 204 15 195 644
480584,2,19,25,0,545 52 15 6 1887 15 1263
477388,2,19,0,0,147 14 7 1 133 126 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480329,2,19,18,7,419 992 1021 590 13 809 1318 14 7
479823,2,17,54,2,29 617 113 334 1260 1108 2 35 60 165 1143 1261 4 193 297 334 880 134 16 21 18 919 600 1 680
480309,2,18,49,0,185 3 56 1147 591 266 3 1 603 134 150 20 1315 46 198 1438 4 57 77
479841,2,18,0,0,545 52 15 1037 1604 17 4 356
479863,2,18,0,7,135 37 8 1428 176 192 940 46 20 1373 171 1888
479475,2,18,4,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479890,2,18,3,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479872,2,18,1,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
480333,2,19,18,7,419 992 1021 590 13 809 1318 14 7
479441,2,18,2,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479508,2,18,3,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
477160,2,19,20,0,14 7 1 133 126 7 356 15
479905,2,18,5,7,135 37 8 1428 176 192 940 46 20 1373 171 1888
479958,2,18,12,7,135 37 8 1428 176 192 940 46 20 1373 171 1888
479963,2,18,12,0,94 66 496 456 95 84 662
479978,2,18,15,0,116 59 6 1603 1885 1 545 17 1886 1 39 743 1215 1216 589 461
480010,2,18,20,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
480004,2,18,19,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
479991,2,18,17,0,545 52 15 1037 1604 17 4 356
479999,2,18,19,0,545 52 15 26 361 177 284
480021,2,18,22,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480041,2,18,24,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480046,2,18,29,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
480611,2,19,28,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480080,2,18,28,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
477672,2,18,31,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480135,2,18,31,0,545 52 15 195 22 44
479425,2,18,33,0,22 44 15 112 41 22 223 22 44 15 112 41 6 174 89 1 602 417 177 284 6 15 1020 1141 1142
478971,2,18,31,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
477242,2,18,37,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478916,2,18,31,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
480094,2,18,31,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
480072,2,18,31,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
479036,2,18,32,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
480107,2,18,33,0,22 44 15 112 41 52 22 44 15 41 174 89 417 177 1 578 6 15 36 579
480189,2,18,33,0,1521 1072 1602 1513 1429 119 1594 45 187 1 1595
475471,2,18,33,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
477497,2,19,0,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478501,2,15,15,0,22 44 15 112 41 414 22 44 15 41 6 174 89 417 177 284 6 15 1020 1141 1142
477590,2,19,0,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
478549,2,15,18,0,1732 661 1523 910 698 873 911 804 1505 1427 2 1889 1319 495 6 6 910 1733 279
479336,2,19,40,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480652,2,19,30,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480421,2,19,33,2,601 265 113 586 877 601 265 167 61 4 29 586 1013 758
480477,2,19,38,2,601 265 113 586 877 601 265 167 61 4 29 586 1013 758
480384,2,19,40,0,1521 1072 1602 1513 1429 119 1594 45 187 1 1595
480750,2,19,42,5,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480679,2,19,43,2,6 1524 1 1320 1 1524 84
478634,2,19,44,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480820,2,19,50,0,10 1734
479300,2,20,0,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
480895,2,20,2,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
482797,3,5,30,3,244 71 276 58 4 28 31 212 87 33 271 71 277
480930,2,20,4,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
479485,2,20,7,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 418
480962,2,20,8,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
481106,2,20,22,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
481150,2,20,29,2,8 1735 176 8 1735 17 6 153 1375 91 32 3 390 218 24 7 1 807 951
479461,2,20,34,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
481279,3,6,31,7,744 643 386 620 173 86 14 11
481338,3,6,32,7,744 643 386 620 173 86 14 11
481373,3,2,30,0,1431 245 910 873 911 804 1736 1022
481441,2,20,56,0,75 339 2 470 644
481500,3,6,30,7,94 805 12 18 9 24 11 46 147 4 1041 1042
480277,2,21,15,0,183 14 7 1 133 126 7 446 447 448 15 449 12 148 6 108 9 4 26 187 460 192 148 101 356 14 7
